Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22,low confidence hdp.23,low confidence hdp.24
INS,repeats,3,4,0.000494961700176595,0.000146389569202715,0.00185072443211248,0.000161315519880637,2.64202685235517e-05,0.00139413880174459,0.00127347545885443,0.00150838207372513,0.000133387429964646,2.46800136250514e-05,0.000214774938312876,0.000114433458619616,0.00233280978755063,0.00120303535073108,0.000207847867071043,0.0010775327336013,0.000219503973283231,0.000951209892582883,0.00060976229433226,7.65244008487252e-05,0.000689995071463775,0.000225159300204895,0,0.00199691386039757
INS,repeats,3,5+,0.00392581519128873,0.00166121239043965,0.0212146011599201,7.97181167392102e-05,0.000102347510012041,0.0144183436631214,0.0300888291581733,0.00850807548460641,7.1199295393973e-05,0.000339836946675015,0.000340363673428033,0.000347609585597663,0.00574357278664132,0.00470109198593374,0.00104216677010269,0.00338146785478829,0.00342060358366368,0.00556805790780224,0.0166566733401762,0.000389578767957146,0.0116313454903894,0.00864611712786797,0.000354390006201825,0.00372152128528638
INS,repeats,4,0,4.31622175392235e-05,6.65407132739613e-06,0.000482104749807557,0.00134362915544324,0.000100893508657053,0.000638151350524141,0.000110367873100717,0.000854264636446259,0.00261012166958343,0.00271790623394516,0.00380345787650684,0.000997821455076489,0.000567082747788708,0.00050897649454007,0.00192917949858898,0.000638012802790243,1.65499027475452e-05,0.000487205066932696,2.03254098110753e-05,0.000876552227903579,7.39280433711188e-05,0,0.000354390006201825,0.000272306435508759
INS,repeats,4,1,0.00422420724333136,0.00106288716559647,0.00641079787140792,0.000626469215500378,0.000272678449231663,0.00258780319840845,0.0164728295521017,0.00506190461894248,0.00238806886707347,0.00370673808048747,0.00502233598687568,0.00120370592037538,0.00169794163842275,0.012779937071997,0.00314991978828792,0.00115551207616455,0.00231524428963027,0.0155673619005638,0.0110976737568471,0.00239312671745104,0.00662888122227698,0.0045031860040979,0.000531585009302738,0.00217845148407007
INS,repeats,4,2,0.000126080094251609,4.15337071281147e-05,0.000486487520260353,0.000258068458523816,5.42236115067256e-05,0.00035401841507894,0.000270825780916376,0.000236537599016004,0.000613203931580592,0.000244905721558613,0.000569092915642593,0.000293026262239353,0.000737372902372489,0.000120303535073108,0.000371784212929894,0.000552944429084877,3.65839955472051e-05,0.000208802171542584,7.11389343387636e-05,0.000306097603394901,7.39280433711188e-05,0.000225159300204895,8.85975015504563e-05,0.00127076336570754
INS,repeats,4,3,0.000752624790655758,0.000111629139265977,0.00119888693567846,0.000443269102355213,2.86544657275567e-05,0.000886576376667432,0.00114188299477281,0.000590434237543794,3.67121366875173e-05,4.01510669422479e-05,0.000234796330867466,0.000116348662947978,0.00104158055716293,0.000777345918933926,8.19681729294254e-05,0.000517499273374308,0.000383260905732625,0.00190241978516577,0.00123984999847559,2.78270548540819e-05,0.00204534253326762,0.00153108324139329,8.85975015504563e-05,0.000453844059181265
INS,repeats,4,4,0.00160950524119594,0.000245957459151137,0.00355402840354,0.000101117732867683,6.02878610604535e-05,0.00242711760654985,0.00796940942151104,0.00078694239672632,6.47468592488942e-05,3.94669727479501e-05,0.00023843658405921,0.000179550405783917,0.00170786145325287,0.00345178604478993,0.000108315085656741,0.00199201775093398,0.000880629035672009,0.00779528107092314,0.00449191556824765,0.000118264983129848,0.00253819615574174,0.00139598766127035,0.000354390006201825,0.00335844603794136
INS,repeats,4,5+,0.00742382654733181,0.00144631997944185,0.00551990016845776,0.00048600771247015,0.000274628938854207,0.0111806565154182,0.00493938681307673,0.0161163983329558,0.00088198127169284,0.000686514835293009,0.001150320008591,0.000747408489143186,0.0166388360750599,0.0229502128447159,0.00127050668040609,0.00261585249144,0.00509475690370483,0.00389764053546157,0.00598583318936168,0.000521757278514035,0.00791030064070971,0.00860108526782699,0.00124036502170639,0.0135245529636017
INS,repeats,5+,0,4.02797450756327e-05,9.03103625516895e-06,0.00033866862589787,0.00274048455156862,0.000235264511926499,1.37730507307369e-05,7.21636093350845e-05,2.2743999905385e-05,0.00475967289708709,0.00384324118356505,0.00382469268679201,0.00101170668645711,1.6533024716872e-05,0.000240607070146215,0.00160423424161875,0.000319006401395121,8.71047513028693e-06,0.000580006032062734,0.000101627049055377,0.0034992521479008,2.46426811237063e-05,4.5031860040979e-05,0.000531585009302738,0.000181537623672506
INS,repeats,5+,1,0.00186623246399212,0.000705252884833763,0.00371061283880808,0.00530728666628717,0.00073168185258781,0.00118193179789323,0.00457347486456589,0.00254095966942961,0.00666358655548155,0.00439472634942974,0.00361537812826675,0.00266931603265423,0.00101182111267256,0.0063760873588747,0.00460192742303774,0.00154540878898081,0.00108706729625981,0.00651926780038512,0.00389231597882092,0.00248356464572681,0.0051256776737309,0.00443563821403643,0.00106317001860548,0.00353998366161387
INS,repeats,5+,2,0.000318943706360958,0.000189475336679857,0.00121323054806943,0.000160284943466518,7.87288538554158e-05,0.000524396153748055,0.000826061080976909,0.000344799038565636,0.000158307183352537,0.00010787639217773,0.000622483295788166,0.000801513011419406,0.000578655865090518,0.000555247084952804,0.00103338446586026,0.000474965086521625,0.000130657126954304,0.000580006032062734,0.000853667212065163,0.000507843751086994,0.00184820108427797,0.00148605138135231,0,0.00226922029590633
INS,repeats,5+,3,0.000430124787099461,0.00015692021522676,0.00219935389994852,6.50475583735152e-05,4.03928669105039e-05,0.0010074731553039,0.000743709667970989,0.000823332796574936,0.000216490357557299,0.000108402618481036,0.000212954811717004,0.000232697325895957,0.00114739191535091,0.0015639459559504,0.000526938254546306,0.00134691591700162,0.000341450625107248,0.00139201447695056,0.000579274179615647,0.000612195206789801,0.00206998521439133,0.00177875847161867,8.85975015504563e-05,0.000181537623672506
INS,repeats,5+,4,0.000485565588639435,9.21199075669148e-05,0.00141483798889804,0.000110696031304789,2.52854381977079e-05,0.000440737623383579,0.000480524739807739,0.000544036477736808,6.50806059460534e-05,0.000269322622032011,0.000509635446844113,0.000317923918508056,0.000355460031412747,0.000832870627429206,0.00022248504080844,0.000602567647079674,0.000263056348934665,0.000185601930260075,0.000335369261882743,0.000104351455702807,0.00167570231641203,0.000990700920901538,8.85975015504563e-05,0.000726150494690025
INS,repeats,5+,5+,0.000683108539163704,7.4007768593705e-05,0.000867390115976075,0.000162770451288806,0.000136924371502595,0.00148544902695947,0.000562876152813659,0.00235263935021302,0.000356775219263236,0.000400142481033883,0.000527230003937541,0.000364367623470829,0.000940729106390014,0.00363686840644087,0.000494736472324032,0.00195657259522341,0.000442492136618576,0.00120641254669049,0.00034553196678828,0.000633065497930363,0.000418925579103006,0.000720509760655664,0.000885975015504563,0.000816919306526278
DEL,MH,2,1,0.00134368138452115,0.000824751995239738,0.00384528342181217,0.0016454061783541,0.0111913065755474,0.00317800392787002,0.00189323351549692,0.00483355485989241,0.0364314557152064,0.0222704233822133,0.0210558311699106,0.0128232505805463,0.00262213772009589,0.00494169905607996,0.0191981170739704,0.00486307536349007,0.000797008474421254,0.00498805187573951,0.00279474384902286,0.0336498660822985,0.00443568260226713,0.00466079751424133,0.0229467529015682,0.000453844059181265
DEL,MH,3,1,0.000107325305884609,4.36961015007224e-05,0.000413175723595402,0.00121486772582036,0.000796154400474813,0.000130078812456959,0.00027676866639103,0.000774205756779304,0.0154746106093848,0.00876445694945244,0.00667986460684962,0.0077824327882981,0.000107464660659668,0.00185082361650935,0.00372076956404642,0.000212670934263414,3.57129480341764e-05,0.000742407721040299,0.000193091393205216,0.0131482834185537,0.000492853622474125,0.000270191160245874,0.00363249756356871,0.000453844059181265
DEL,MH,3,2,0.00983192639977168,0.00207199341359946,0.0157684112218048,0.00588628874459607,0.000551775782493881,0.0192195271252582,0.0419211141382094,0.0123363455486808,0.0119390093485787,0.00586868622498985,0.00468318573117822,0.00206937827679491,0.0142448540960569,0.0128817323709051,0.00245904518788276,0.00771286588261982,0.00708597151848842,0.0122033269145999,0.0231912925944369,0.013099586072559,0.0189995071463775,0.0160763740346295,0.0014175600248073,0.00562766633384769
DEL,MH,4,1,0.000898919626859822,0.000171761345292342,0.00131164366641858,0.00313022430253165,0.000489643822153931,0.00111357665722958,0.0016869304911625,0.00127457375469777,0.00991227690562967,0.00684620420601107,0.00778771499487028,0.00432213736803045,0.00141522691576424,0.00216546363131594,0.0033811871333388,0.00206999709349723,0.000486044512270011,0.00243602533466348,0.000762202867915324,0.0122369473720825,0.00160177427304091,0.000855605340778601,0.00124036502170639,0.000998456930198784
DEL,MH,4,2,0.00348015500065174,0.000317802833372234,0.00226230642099777,0.0025559507512993,0.000583941129542017,0.0036299640370342,0.00338319980235661,0.00575605149605483,0.00482720097881231,0.00472082878958847,0.0137583369381952,0.00489717746762108,0.00427709349425477,0.00911530631130853,0.004279909600815,0.00413999418699446,0.00222552639578831,0.00589286128575737,0.00265246598034533,0.00911336046471182,0.000689995071463775,0.000697993830635174,0.00212634003721095,0.000998456930198784
DEL,MH,4,3,0.00330806765110463,0.00042507619036836,0.00274162213506264,0.00422887938212458,0.000125966166168665,0.00423648838217665,0.00313020267786419,0.00503006301907494,0.001986794088189,0.00306063742528836,0.00352194496301199,0.00253956093940772,0.00514838389683393,0.00590412733666482,0.00131441820161829,0.00275763311428227,0.00233963361999507,0.00350323643365891,0.00276425573430624,0.00209398587776966,0.000714637752587482,0.00144101952131133,0.000354390006201825,0.00235998910774258
DEL,MH,5+,1,0.00103233692374603,0.000146487318011179,0.00283844151870168,0.0752992475640356,0.00156202301662867,0.00420384115081491,0.00507777114627224,0.00591889853537738,0.0145227650290866,0.00673748585174805,0.00317612090979635,0.0215517943070551,0.00614201868231793,0.00361836017027577,0.00376760852000609,0.00537348560572227,0.000546146790668991,0.00491845115189198,0.00131098893281436,0.0159935997773836,0.000887136520453425,0.000765541620696643,0.00168335252945867,0.00408459653263139
DEL,MH,5+,2,0.000575745798571776,6.07687653400215e-05,0.00270735683879533,0.587022084585711,0.00216596553066368,0.00092840564184967,0.00205029548875564,0.00125910783476211,0.00840641180804714,0.00643611604784471,0.00615688156496912,0.00817600727777645,0.00109117963131355,0.00202665186007773,0.00603929788405017,0.00170845650524943,0.000345805862672391,0.000835208686170336,0.00127033811319221,0.0129326237434346,0.000887136520453425,0.000337738950307342,0.000797377513954107,0.00117999455387129
DEL,MH,5+,3,0.000248716195429836,3.31630713593981e-05,0.00141324425418794,0.031428215836407,0.000743030155846249,0.000463692707934808,0.000534859692718862,0.00070779327705558,0.00540691899177793,0.00596919544892129,0.00384592749707718,0.0173589332311891,0.000426552037695296,0.0017027577271886,0.0100147542711273,0.000730170207637722,0.00013327026949339,0.00150801568336311,0.000386182786410431,0.0097185989077881,0.0003942828979793,6.75477900614685e-05,0.000885975015504563,0.000181537623672506
DEL,MH,5+,4,0.0028540220860281,0.000121206138378177,0.00138376016205095,0.0220607612092008,0.000921056663213,0.0023664141607366,0.00193992761565492,0.00486539645975995,0.00331721967196482,0.0014355979780491,0.00418204420844818,0.00519499174068133,0.00282384062164173,0.012965019433648,0.00350121195798546,0.00314752982709853,0.00183442606243843,0.00436164536111176,0.00280490655392839,0.00158614212668267,0.000936421882700838,0.000517866390471258,0.00115176752015593,0.00181537623672506
DEL,MH,5+,5+,0.00956423080773093,0.00169849521645822,0.0116270915775902,0.0408838150580915,0.000292963541306122,0.0266789093784273,0.0176461249415263,0.0222954882272508,0.00170633561367618,0.000482707388022595,0.00171637937990714,0.00270474731272893,0.0286781846738861,0.0142791042013696,0.00185892106464947,0.0163685729071408,0.00655898777310606,0.00784168155348816,0.0107521417900588,0.00201746147692094,0.00147856086742238,0.00153108324139329,0.00132896252325684,0.00853226831260779
